,title,lyrics,text_author,composer,artist
269,Czarna Madonna,jest zakątek na tej ziemi gdzie powracać każdy chce gdzie króluje jej oblicze na nim cięte rysy dwie wzrok ma smutny zatroskany jakby chciała prosić cię byś w matczyną jej opiekę oddał się madonno czarna madonno jak dobrze twym dzieckiem być o pozwól czarna madonno w ramiona twoje się skryć w jej ramionach znajdziesz spokój i uchronisz się od zła bo dla wszystkich swoich dzieci ona serce czułe ma i opieką cię otoczy gdy jej oddasz serce swe gdy powtórzysz jej z radością słowa te madonno czarna madonno jak dobrze twym dzieckiem być o pozwól czarna madonno w ramiona twoje się skryć dziś gdy wokół nas niepokój gdzie się człowiek schronić ma gdzie pójść jak nie do matki która ukojenie da więc błagamy o madonno skieruj wzrok na dzieci swe i wysłuchaj jak śpiewamy prosząc cię madonno czarna madonno jak dobrze twym dzieckiem być o pozwól czarna madonno w ramiona twoje się skryć ,,,
270,Jezus malusieńki,jezus malusieńki leży wśród stajenki płacze z zimna nie dała mu matula sukienki bo uboga była rąbek z głowy zdjęła w który dziecię owinąwszy siankiem je okryła nie ma kolebeczki ani poduszeczki we żłobie mu położyła siana pod główeczki ,,,
271,Będziesz moją panią,będziesz zbierać kwiaty będziesz się uśmiechać będziesz liczyć gwiazdy będziesz na mnie czekać i ty właśnie ty będziesz moją panią i ty tylko ty będziesz moją panią będą ci grały skrzypce lipowe będą śpiewały jarzębinowe drzewa liście ptaki wszystkie będę z tobą tańczyć bajki opowiadać słońce z pomarańczy w twoje dłonie składać i ty właśnie ty będziesz moją panią i ty tylko ty będziesz moją panią będą ci grały nocą sierpniową wiatry strojone barwą słońca będą śpiewały śpiewały bez końca będziesz miała imię jak wiosenna róża będziesz miała miłość jak jesienna burza i ty właśnie ty będziesz moją panią i ty tylko ty będziesz moją panią ,,,Marek Grechuta
272,Klasówka z fragmentu wolności,nie pomni dziś filozof pan historyk i teolog kto pierwszy krzyknął wolność dam czy tyran czy też prorok i co na myśli człek ów miał też nikt z nas nie pamięta czy łańcuch co dwie ręce skuł czy rozerwane pęta lecz wolność wolny jak pięknie się odmienia wolność wolny przez wieki bez wytchnienia wolność wolny i nikt jej nie rozbudził bo wolność ludzie to tylko lep na ludzi bo ten co wisiał w cieniu drzew przed śmiercią się pocieszał że to za wolność chociaż też tak myślał ten co wieszał a ten co wydał rozkaz śmierć szampanem się uraczył bo wyrok brzmiał za wolność więc pan sędzia mu wybaczył lecz wolność wolny jak pięknie się odmienia wolność wolny przez wieki bez wytchnienia wolność wolny i nikt jej nie rozbudził bo wolność ludzie to tylko lep na ludzi i trwa to już tysiące lat i nic się tu nie zmienia krzyczymy przede wszystkim tak by spały nam sumienia choć każdy wiek przykłady dał te przypłacone głową by wierzyć że ta wolność to nie tylko piękne słowo lecz wolność wolny jak pięknie się odmienia wolność wolny przez wieki bez wytchnienia wolność wolny i nikt jej nie rozbudził bo wolność ludzie to tylko lep na ludzi więc leją się przez cały czas krwi purpurowe strugi bo zawsze jednym bywa śmierć by wolność była drugim i zawsze jakiś człowiek jest co w czasach niespokojnych zarzuca sobie pętlę bo naprawdę chce być wolnym lecz wolność wolny jak pięknie się odmienia wolność wolny przez wieki bez wytchnienia wolność wolny i nikt jej nie rozbudził bo wolność ludzie to tylko lep na ludzi ,Krzysztof Daukszewicz,Krzysztof Daukszewicz,Krzysztof Daukszewicz
273,To co było minęło,gdzieś na rajdowym szlaku maj nas deszczem zapraszał w swe progi tęczę słońcem tkał na drutach deszczu kurzem ścielił nam rajdowe drogi to co było minęło to co było nie wróci tylko wiatr wędrowny wiatr nasze piosenki nuci ciche dźwięki gitary pozwalałem płonąć ognisku z dymem snuł się nasz refrem stary po uśpionym już wrzosowisku to co było minęło to co było nie wróci tylko wiatr wędrowny wiatr nasze piosenki nuci często w myślach wracamy do gitary ogniska i szlaków z biciem serca piosenek słuchamy zaglądamy do starych plecaków to co było minęło to co było nie wróci tylko wiatr wędrowny wiatr nasze piosenki nuci czas wędrówek za nami zmienił nas i przyjaciół pozmieniał wszyscy gdzieś się rozbiegli po świecie dziś zostały już tylko wspomnienia to co było minęło to co było nie wróci tylko wiatr wędrowny wiatr nasze piosenki nuci ,,,
274,Nie wierzcie piechocie,nie wierzcie piechocie że tak nie rozumna czasami bez tchu my zawsze w pochodzie gdy wiosna nad ziemią szaleje od bzu jak długo tak można bezdroża mokradła i błota i piach i wierzba przydrożna jak siostra pobladła zostaje we łzach nie wierzcie pogodzie gdy deszcze trzydniowe zaciągnie wśród drzew nie wierzcie piechocie gdy w pieśni bojowej odwaga i gniew nie wierzcie nie wierzcie gdy w sadach słowiki zakrzyczą co sił wy jeszcze nie wiecie co komu pisane i kto będzie żył uczyłaś ojczyzno że żyć trzeba umieć i słyszeć twój głos mój chłopcze mężczyzno a jednak niezgorszy przypada ci los my zawsze w pochodzie i tylko to jedno nas zrywa ze snu dlaczego w pochodzie gdy wiosna nad ziemią szaleje od bzu dlaczego w odwrocie gdy wiosna nad ziemią szaleje od bzu ,Bułat Okudżawa,,
275,Obok Ciebie,pewnie nie zdążę opłynąć świata nie są mi dane everesty sine ale do szczęścia wystarczyć może lekki podmuch nad niegocinem a ty miły szukasz czegoś stale na końcu świata albo jeszcze dalej w niebie przemierzając morza całe a to coś jest obok ciebie płyńcie koledzy w dalekie horny zorza otuli nad biegunami a moje szczęście bywa po prostu wschodem słońca nad wigrami a ty miły szukasz czegoś stale na końcu świata albo jeszcze dalej w niebie przemierzając morza całe a to coś jest obok ciebie nie chcą się spełniać wielkie marzenia chodzę po ziemi więc mocno mój kotku krótki jest opis mojego szczęścia to łajba z tobą w środku a ty miły szukasz czegoś stale na końcu świata albo jeszcze dalej w niebie przemierzając morza całe a ten ktoś jest obok ciebie ,Orkiestra Naszych Dni,Orkiestra Naszych Dni ,Orkiestra Naszych Dni
276,Dom w górach,w jesienną głogów czerwień w złotawą młodość brzozy wiatr z głowy czapkę zerwie pod stopy gór położy i zbudujemy dom bez strychów i bez piwnic zapłonie lampą krąg zapachem lasów grzybnych nie trzeba stawiać pieców nie musisz okien szklić i zbudujemy dom bo taki dom musi być i niebu się pokłonisz i wyżej wciąż bez słowa na wyciągniętej dłoni będziemy dom budować i zbudujemy dom bez strychów i bez piwnic zapłonie lampą krąg zapachem lasów grzybnych nie trzeba stawiać pieców nie musisz okien szklić i zbudujemy dom bo taki dom musi być i wzniesiesz twarz gdzie szczyty i wyżej wciąż bez słowa na ścieżkach mgłą okrytych będziemy dom budować i zbudujemy dom bez strychów i bez piwnic zapłonie lampą krąg zapachem lasów grzybnych nie trzeba stawiać pieców nie musisz okien szklić i zbudujemy dom bo taki dom musi być od lat już po kryjomu nawiedza nas nocami banalny sen o domu i rośnie razem z nami i zbudujemy dom bez strychów i bez piwnic zapłonie lampą krąg zapachem lasów grzybnych nie trzeba stawiać pieców nie musisz okien szklić i zbudujemy dom bo taki dom musi być ,,,Ewa Gaworska; Wojtek Starck
277,Pożegnanie,ogniska już dogasa blask braterski splećmy krąg w wieczornej ciszy w świetle gwiazd ostatni uścisk rąk kto raz przyjaźni poznał moc nie będzie trwonił słów przy innym ogniu w inną noc do zobaczenia znów nie zgaśnie tej przyjaźni żar co połączyła nas nie pozwolimy by ją starł nieubłagany czas kto raz przyjaźni poznał moc nie będzie trwonił słów przy innym ogniu w inną noc do zobaczenia znów ,,,
278,Tolerancja, dlaczego nie mówimy o tym co nas boli otwarcie budowa ściany wokół siebie marna sztuka wrażliwe słowo czuły dotyk wystarczą czasami tylko tego pragnę tego szukam na miły bóg życie nie tylko po to jest by brać życie nie po to jest by bezczynnie trwać i aby żyć siebie samego trzeba dać problemy twoje moje nasze boje polityka a przecież każdy włos jak nasze lata policzony kto jest bez winy niechaj pierwszy rzuci kamieniem niech rzuci daleko raj gdy na człowieka się zamykam na miły bóg życie nie tylko po to jest by brać życie nie po to jest by bezczynnie trwać i aby żyć siebie samego trzeba dać ,Stanisław Sojka,Stanisław Sojka,Stanisław Sojka
279,Bez słów, chodzą ulicami ludzie maj przechodzą lipiec grudzień zagubieni wśród ulic bram przemarznięte grzeją dłonie dokądś pędzą za czymś gonią i budują wciąż domki z kart a tam w mech odziany kamień tam zaduma w wiatru graniu tam powietrze ma inny smak porzuć kroków rytm na bruku spróbuj znajdziesz jeśli szukać zechcesz nowy świat własny świat płyną ludzie miastem szarzy pozbawieni złudzeń marzeń omijają wciąż główny nurt kryją się w swych norach krecich i śnić nawet o karecie co lśni złotem nie potrafią już a tam w mech odziany kamień tam zaduma w wiatru graniu tam powietrze ma inny smak porzuć kroków rytm na bruku spróbuj znajdziesz jeśli szukać zechcesz nowy świat własny świat żyją ludzie asfalt depczą nikt nie krzyknie każdy szepcze drzwi zamknięte zaklepany krąg tylko czasem kropla z oczu po policzku w dół się stoczy i to dziwne drżenie rąk bo tam w mech odziany kamień tam zaduma w wiatru graniu tam powietrze ma inny smak ,Wojciech Bellon,Wojciech Bellon,Wolna Grupa Bukowina
280,O krok,o krok od źródła konają z pragnienia o krok od piekła szaleją z rozkoszy trzeźwieją z marzeń o krok od spełnienia o krok od celu własny cień ich płoszy krok od triumfu opuszczają głowy podnoszą głowy o krok od wyroku o krok od łaski tracą dar wymowy krok od przepaści przyspieszają kroku o krok od zemsty nagle wielcy duchem o krok od drogi błądzą w próżnych sporach o krok od czynu wolą frazy kruche o krok od jutra przeżywają wczoraj o krok od zgody pusta złość ich bierze o krok od wiedzy wdychają zabobon o krok od boga zaprzeczają wierze o krok od siebie nie chcą stać się sobą o krok od śmierci żywot im niedrogi o krok od życia śnią minione kaźnie gromadzą księgi o krok od pożogi o krok od klęski czują się najraźniej tak przez godzinę dzień miesiąc rok aż zrobią ten jeden nieuchronny krok tak przez godzinę dzień miesiąc rok aż zrobią ten jeden nieuchronny krok ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
281,Hiszpanka z Callao,przepuściłem znów całą forsę swą na hiszpańską dziewkę z callao wyciągnęła ze mnie cały szmal i spłukałem na nią się do cna już znikają główki portu w którym stary został dom znów za rufą niknie w dali ukochany stały ląd dalej chłopcy rwijmy fały niech uderzy w żagle wiatr w morze znów wypływamy ile tam spędzimy lat już niejeden pokład mym domem był i niejeden bat me plecy bił choć robota ciężka i żarcie psie w callao po rejsie znajdziesz mnie już znikają główki portu w którym stary został dom znów za rufą niknie w dali ukochany stały ląd dalej chłopcy rwijmy fały niech uderzy w żagle wiatr w morze znów wypływamy ile tam spędzimy lat zaprószyłem tam nieraz głowę swą w barze u hiszpanki z callao butlę rumu wielką dała mi i ciągnęła ze mną aż po świt już znikają główki portu w którym stary został dom znów za rufą niknie w dali ukochany stały ląd dalej chłopcy rwijmy fały niech uderzy w żagle wiatr w morze znów wypływamy ile tam spędzimy lat a pod cape horn gdzie nas poniesie wiatr popłyniemy z sztormem za pan brat przez groźne burze śnieg i lód dojdziemy aż do piekła wrót choć zgarbieją z zimna ręce zadek mokry dzień i noc jedna myśl rozgrzewa serce o hiszpance z callao dalej chłopcy rwijmy fały niech uderzy w żagle wiatr w morze znów wypływamy ile tam spędzimy lat ,Henryk Czekała; Sławomir Klupś,Tradycyjna,Mechanicy Shanty
282,Górska ballada, przyłączył się do nas na jednej z wędrówek razem z nami przemierzał górskie szlaki rzadko do kogoś odezwał się słowem lecz chyba mu dobrze było z nami raz kiedyś w schronisku gdy noc nas zdybała otworzył jakiś zeszyt wypłowiały spod palców spłynęły mu dźwięki gitary i słowa nieznane lecz bliskie bo zagrał swą balladę a w niej zamknął echa gór bo zagrał swą balladę górskich potoków szum od tego wieczoru już zawsze nam śpiewał o nim samym mówiły piosenki jakieś imię dziewczyny wspomnienia dużego miasta dym z ognisk i noce nieprzespane na jednym ze szlaków pożegnał się z nami odszedł drogą inną nieznaną odszedł jak majster bieda może kiedyś powróci zawsze na niego czekamy by zagrał swą balladę a w niej zamknął echa gór by zagrał swą balladę górskich potoków szum górskich potoków szum ,Leszek Kopeć,Leszek Kopeć,Leszek Kopeć
283,Róża,czym purpurowe maki na ciemną rzucał drogę sen miałem ale jaki przypomnieć już nie mogę twojeż to były usta moje to były dłonie głąb sadu mego pusta we wrotach księżyc płonie twojeż to były usta a moje były dłonie dni się za dniami dłużą noce w jeziorach witam kiedy ty kwitniesz różo ja nigdy nie zakwitam twojeż to były usta moje to były dłonie głąb sadu mego pusta we wrotach księżyc płonie twojeż to były usta a moje były dłonie ja nigdy nie zakwitam twójże to głos o różo słowo po słowie chwytam dni się za dniami dłużą ,Bolesław Leśmian,Robert Leonhard,Małżeństwo z Rozsądku
284,Źródło II,jak daleko od źródeł swoich rzeka odpływa wyrzeźbiwszy własne granice niesie szlam wypłukany z ciemnych głębin i wzywa do radości słonecznym odbiciem ale płyną nią szczątki co na światło nieczułe bo obrosłe ciemnością i mułem obojętny brzeg płaski lecz nad wszystko wyniosły rzeki nurt nieuchronnie wyzyska karmi trawy i bagna co z nicości wyrosły więc na nicość niezmiennie nieczułe tak tworzą się z rzek rozlewiska duszny upał się szerzy w przerażonym powietrzu krążą chmury żarłocznych owadów nie odnaleźć tu brzegów ni obszarów nie zmierzyć ani wdychać oparów rozkładu ani wody źródlanej nie odnaleźć czystości ani głębi ni głębokości gdzie jest cel tych taplawisk co choć dążą do morza roztapiają się wciąż w grzęzawiska nurt się pławi w kałużach bagno bagnem odciska niemożliwe ni powódź ni pożar tak tworzą się z rzek rozlewiska żeby rzekę odszukać trzeba w niej się zanurzyć dać okleić się tym co nią płynie w dno muliste się wpatrzyć gdzie się prąd po nim struży bo co na dnie nigdy nie zginie ale rzeka to tylko źródła płynne jest ciało a gdzie dusza gdzie źródło zostało w źródle siła i trwanie ukojenie pragnienia dźwięk daleki a przecież jedyny więc za dźwiękiem pod prąd rzeki mętnej zgubionej trzeba czołgać się pełznąć i płynąć bo tylko się źródło nie zmienia bije wodą przeczystą z głębi ziemi zrodzoną i żyje wciąż wbrew rozlewiskom ,Jacek Kaczmarski,Jacek Kaczmarski,Jacek Kaczmarski
