,title,lyrics,text_author,composer,artist
719,Szczyt, nieruchomy wyniosły i zły w kamień zaklęty senny czołem roztrąca chmury i mgły i krzyczy krzykiem kamiennym w górę wypuszcza orły z gniazd w dół gromy czerwone z garści oczy przebite gwoździami gwiazd kamieniami lecą w przepaście jest wielka radość i wielki gniew w wichurach co niebem jęczą kamień z przepaścią z wichrem śpiew w chóry się łączą przełęczą jak szczyt wydźwigam nad mgłą niewidzialne i dumne piękno tam tęcza we łzie pryska jak szkło tam tęskno tam piękno ,Władysław Broniewski,Tomek Fojgt,Enigma
720,Ulewa, na piętra gór na ciemny bór zasłony spadły sine w deszczowych łzach granitów gmach rozpłynął się w równinę nie widać nic błękitów tło i całe widnokręgi zasnute w cień zalane mgłą porżnięte w deszczu pręgi na szczytach tatr na szczytach tatr na sinej ich krawędzi króluje w mgłach świszczący wiatr i ciemne chmury pędzi rozpostarł z mgły utkany płaszcz i rosę z chmur wyciska a szczyty wód z wilgotnych paszcz spływają na urwiska i dzień i noc i nowy wschód przechodzą bez odmiany dokoła szum rosnących wód strop niebios ołowiany i siecze deszcz i świszcze wiatr i głośniej się znów potok gniewa na szczytach tatr w dolinach tatr mrok szary i ulewa ,Adam Asnyk,Tomek Fojgt,Enigma
721,Piosenka dla przyjaciela, przeczekamy jeszcze jedną zimę żeby znów móc się spotkać mój przyjacielu opowiedzieć co dobrego i zapomnieć o złych chwilach mój przyjacielu a gdy wiosną wyschną drogi dogonimy bardzo szybko tych co przeszli obok przeczekamy cisze między nami płoche słowa i rozmowy nieskończone chleba nigdy nam nie zbrakło popatrz znowu kwitnie jabłoń przyjacielu gwiazda spadła przeczekamy jeszcze jedno lato wciąż nie wierząc że na karku mamy jesień mój przyjacielu a dziewczynom co odeszły odeślemy listy z deszczu mój przyjacielu żeby życia zbyt nie trudzić to epilog dopiszemy garścią złudzeń ,Andrzej Pacuła,Tomasz Fojgt,Enigma
722,Statek Widmo, jaki dziś dzień zgubiłem się a czasu nie liczy już nikt tu życie człowieka ma inny cel dłonie przyrosły do lin zapomniałby każdy imion swych gdyby nie kapitan kat wrzeszczy klnie batem nas gna przestępstwem jest bezczynnie stać z kotwicą na dno jeśliś szczur lądowy gadasz żeś morski wilk ciągaj ile sił myślałem że wrócę za miesiąc czy dwa a czasu nie liczy już nikt ciekawy podróży bo piękny był świat nim dłonie przyrosły do lin uciekłby pewno niejeden z nas gdyby nie kapitan kat ujada i pluje bo bestia to zła tu prawem jedynym jest bat tak chciałbym dowiedzieć się ile to trwa a czasu nie liczy już nikt powrócić do żony do tego com miał nim dłonie przyrosły do lin wciąż myślę nocami że lepiej bym żył gdyby nie kapitan kat lecz chyba nie umiałbym znaleźć się tam gdzie nie ma przemocy nie rządzi parszywy nie rządzi okrutny bat ,Tomek Fojgt,Tomek Fojgt,Enigma
723,I wtedy już zostanę, czas jak piasek w klepsydrze im mniej piasku tym szybciej ucieka sekundy ostatnie wyrwane hydrze co przemijaniem się potem nazywa strach jak guz się rodzi boli gdy przyjdzie jego godzina oczy twoje na wpół zamknięte zmęczenie głęboko zapuszcza korzenie więc bardzo cię proszę moja miła nie dziw się łzom kiedy odchodzę bo powraca codziennie ta chwila gdy w słowach zostań wschodzi nadzieja że któreś zostań nie będzie znaczyło że któreś zostań nie będzie znaczyło odchodzenia świt z czasem staje się katem oczy są wtedy na wpół otwarte świadomość bo na ciebie wciąż patrzę myśl te cierpienia są ciebie warte słowa zostań kochanie słucham i płaczę bo nie do spełnienia pragnienie aby dziś być jak dziecko coraz więcej chcę coraz więcej dostaję ,Tomek Fojgt,Tomek Fojgt,Enigma
724,Tutaj jestem, tutaj jestem gdzie byłem gdzie się urodziłem tu się wychowałem i tutaj zostałem mogłem jechać wyjechać i stąd się oddalić ale jednak zostałem z tymi co zostali może lepiej by było kto by to ocenił gdybym rzucił to wszystko miejsca bycia zmienił mogłem jechać wyjechać i stąd się oddalić ale jednak zostałem z tymi co zostali tutaj jestem gdzie byłem gdzie się urodziłem tu się wychowałem i tutaj zostałem pomyślałem to samo słońce wszędzie świeci więc gdzie byli dziadkowie będą moje dzieci może lepiej by było kto by to ocenił gdybym rzucił to wszystko miejsce bycia zmienił nie ma co nigdzie jechać nigdzie się poruszać chyba że cię do tego niemoc bycia zmusza czy ci się tutaj uda czy ci się nie uda czy cię byt zaciekawi czy cię strawi nuda pomyśl że o tym nigdy się nie dowiesz jeśli zostawisz wszystko i pojedziesz sobie może lepiej by było kto by to ocenił gdybyś rzucił to wszystko miejsce bycia zmienił mogłeś jechać wyjechać i stąd się oddalić ale jednak zostałeś z tymi co zostali ,,,Grzegorz Turnau
725,Bracka, na północy ściął mróz z nieba spadł wielki wóz przykrył drogi pola i lasy myśli zmarzły na lód dobre sny zmorzył głód lecz przynajmniej się można przestraszyć na południu już skwar miękki puch z nieba zdarł kruchy pejzaż na piasek przepalił jak upalnie mój boże lecz przynajmniej być może wreszcie byśmy się tam zakochali a w krakowie na brackiej pada deszcz gdy konieczność istnienia trudna jest do zniesienia w korytarzu i w kuchni pada też przyklejony do ściany zwijam mokre dywany nie od deszczu mokre lecz od łez na zachodzie już noc wciągasz głowę pod koc raz zasypiasz i sprawa jest czysta dłonie zapleć i złóż nie obudzisz się już lecz przynajmniej raz możesz się wyspać jeśli wrażeń cię głód zagna kiedyś na wschód nie za długo tam chyba wytrzymasz lecz na wschodzie przynajmniej życie płynie zwyczajnie słońce wschodzi i dzień się zaczyna a w krakowie na brackiej pada deszcz przemęczony i senny zlew przecieka kuchenny kaloryfer jak mysz się poci też z góry na dół kałuże przepływają po sznurze nie od deszczu mokrym lecz od łez bo w krakowie na brackiej pada deszcz gdy zagadka istnienia zmusza mnie do myślenia w korytarzu i w kuchni pada też przyklejony do ściany zwijam mokre dywany nie od deszczu mokre lecz od łez bo w krakowie na brackiej pada deszcz ,,,Grzegorz Turnau
726,Dziękuję za list, dziękuję za list przepraszam że nie mogę cię kochać przepraszam że dziękuję za list dziękuję za noc przepraszam że nie mogę jej przyjąć przepraszam że dziękuję za noc dziękuję za świat przepraszam że nie mogę go objąć przepraszam że dziękuję za świat dziękuję za most przepraszam że nie mogę go przebyć przepraszam że dziękuję za most ,Agnieszka Osiecka,Włodzimierz Nahorny,Grzegorz Turnau
727,Pejzaż horyzontalny, rośnie nam pejzaż za pejzażem ziemia co chwilę zmienia twarze a pejzaż zawiły jak poemat a temat taki zwykły temat pejzaż horyzontalny horyzont różny nie banalny człowiek jak stwórca nieobliczalny rosną budowle na ugorach jest tylko jutro nie ma wczoraj wiatr targa wiech coraz nowe i coraz większa trwa budowa a rzecz przyciąga jak magnesem czasem zatęsknisz do pierzyny ale przepadłeś już z kretesem rzucisz to wszystko dla tej roboty jak dla dziewczyny ,Grzegorz Turnau,Grzegorz Turnau,Grzegorz Turnau
728,Naprawdę nie dzieje się nic, czy zdanie okrągłe wypowiesz czy księgę mądrą napiszesz będziesz zawsze mieć w głowie tę samą pustkę i ciszę słowo to zimny powiew nagłego wiatru w przestworze może orzeźwi cię ale donikąd dojść nie pomoże zwieść cię może ciągnący ulicami tłum wódka w parku wypita albo zachód słońca lecz pamiętaj naprawdę nie dzieje się nic i nie stanie się nic aż do końca czy zdanie okrągłe wypowiesz czy księgę mądrą napiszesz będziesz zawsze mieć w głowie tę samą pustkę i ciszę zaufaj tylko warg splotom bełkotom niezrozumiałym gestom w próżni zawisłym niedoskonałym zwieść cię może ciągnący ulicami tłum wódka w parku wypita albo zachód słońca lecz pamiętaj naprawdę nie dzieje się nic i nie stanie się nic aż do końca ,,,Grzegorz Turnau
729,Apteka marzenie, może byś kiedyś dobry boże na względzie mając przyszłe wieki rajską aptekę znów otworzył i dał na życie jakieś leki syrop na wiosny bez cierpienia plastry fiołkowe na zamęście pastylki co na aurę złą w aptece przy ulicy szczęście receptę na drożdżowe ciasto po którym zawsze słońce świeci i jakąś maść na dom za miastem po której już nie płaczą dzieci syrop na wiosny bez cierpienia plastry fiołkowe na zamęście pastylki co na aurę złą w aptece przy ulicy szczęście gdybyś miał boże wolną chwilę powiedzmy nudząc się w sobotę to byśmy bardzo poprosili o coś na katar i głupotę ,,,Grzegorz Turnau
730,Znów wędrujemy, znów wędrujemy ciepłym krajem malachitową łąką morza ptaki powrotne umierają wśród pomarańczy na rozdrożach na fioletowo szarych łąkach niebo rozpina płynność arkad pejzaż w powieki miękko wsiąka zakrzepła sól na nagich wargach a wieczorami w prądach zatok noc liże morze słodką grzywą jak miękkie gruszki brzemieje lato wiatrem sparzone jak pokrzywą przed fontannami perłowymi noc winogrona gwiazd rozdaje znów wędrujemy ciepłą ziemią znów wędrujemy ciepłym krajem malachitową łąką morza ptaki powrotne umierają wśród pomarańczy na rozdrożach instr znów wędrujemy ciepłym krajem malachitową łąką morza ptaki powrotne umierają wśród pomarańczy na rozdrożach przed fontannami perłowymi noc winogrona gwiazd rozdaje znów wędrujemy ciepłą ziemią znów wędrujemy ciepłym krajem malachitową łąką morza ,K.K.Baczyński,G. Turnau,Grzegorz Turnau
731,Do wód, anielski płynie zdrój tam zdrowia trzeźwy cud ostatnia z twoich szans do wód do wód do wód aby odzyskać moc i nabrać tchu i cnót natężyć w piersi głos do wód do wód do wód wśród alabastrowych pian powitać słońca wschód zbyć się garbu własnych spraw do wód do wód do wód po co pośpiech po co stres potrzebny mały luz i po urodę ciał i dusz do wód więc rusz się wreszcie rusz nawykom złym na złość rzuć namiętności szał z miejsca się trochę rusz i po urodę dusz i po urodę ciał i po urodę ciał i po urodę dusz pozwól myślom nieść się nieść oddalić się od bzdur radość w swoje życie wpleść do wód do wód do wód wśród alabastrowych pian powitać słońca wschód znajdź urodę ciał i dusz u wód anielski sielski płynie zdrój tam zdrowia trzeźwy cud ostatnia z twych życiowych szans u wód u wód by odzyskać wreszcie moc i nabrać tchu i cnót urody ciał urody dusz anielski płynie zdrój tam zdrowia trzeźwy cud ostatnia z twoich szans do wód do wód do wód ,,,Grzegorz Turnau
732,Między ciszą a ciszą, między ciszą a ciszą sprawy się kołyszą i idą i płyną póki nie przeminą każdy swoje sprawy trochę dla zabawy popycha przed siebie po zielonym niebie a ja leżę i leżę i leżę i nikomu nie ufam i nikomu nie wierzę a ja czekam i czekam i czekam ciszę wplatam we włosy i na palce nawlekam na palce nawlekam między ciszą a ciszą sprawy się kołyszą czasem trwają bez ruchu klepią się po brzuchu ale czasem i one lecą jak szalone wystrzelają w przestworza i spadają do morza między ciszą a ciszą sprawy się kołyszą sprawy martwe i żywe nie do końca prawdziwe między ciszą a ciszą sprawy się kołyszą i idą i płyną póki nie przeminą póki nie przeminą póki nie przeminą a ja czekam i czekam i czekam i tylko ciebie wciąż wołam ciebie wzywam z daleka więc ja leżę i leżę i leżę bo tylko tobie zaufam więc ja czekam i czekam i czekam i tylko ciebie wciąż wołam ciebie wzywam z daleka więc ja leżę i leżę i leżę bo tylko tobie zaufam tylko tobie uwierzę tylko tobie uwierzę ,,,Grzegorz Turnau
733,Murarz, murarz stawiał mur długo stawiał mur mijał go co rok dzikich ptaków sznur najpierw mierzył grunt grząski mierzył grunt stracił butów sto zanim zrobił to potem kopał dół wielki kopał dół ktoś powiedział że starczyłoby pół starczyłoby pół dół był długi niesłychanie i szeroki niespodzianie a głęboki taki był że po nocach mu się śnił najpierw dzień po dniu potem długo w noc cegieł stawiał moc i na klocu kloc jeszcze szybciej chciał żeby musiał się dział więc budował on wraz ze wszystkich stron ze wszystkich stron najpierw stawiał mur od dołu jak się stawia zwykle mury potem z boku w bok pospołu a na końcu w dół od góry zaczął pracę tu kiedy młodym był ale zeszło mu chociaż długo żył dzikich ptaków sznur przelatywał tam gdy samotny żył i umierał sam choć nie skończył muru murarz zanim zgasła w nim natura i choć ciało starł na wiór nie utracił wiary w mur ,,,Grzegorz Turnau
734,Budzik, obojętność to jest taka pani która prośby dzieci miewa za nic a gdy słyszy słowo pomaganie każe wszystkim wokół być jak kamień a budzik to jest taki mały ludzik co pomaga budzić ludzi bez ociągania się tym trudzi i absolutnie nie marudzi nie marudzi budzik wie że wszelkie pomaganie trochę polega na spontanie zapał na ogół szybko znika więc za przykładem idź budzika za przykładem obojętność to jest taka pani która bardzo lubi ludzi ranić i choć nawet mogła by ci pomóc lubi zwykle czmychnąć po kryjomu a budzik to jest taki mały ludzik co pomaga budzić ludzi bez ociągania się tym trudzi i absolutnie nie marudzi nie marudzi budzik wie że wszelkie pomaganie trochę polega na spontanie choć obojętność gniewem błyska my pomagamy mimo wszystko mimo wszystko bo budzik to jest taki mały ludzik co pomaga budzić ludzi bez ociągania się tym trudzi i absolutnie nie marudzi nie marudzi ,,,Grzegorz Turnau
735,Dobrani do pary, dobry człowieku rozumiem twój ból sam też wypadam z najlepszych swych ról sam się obsadzam nie tak jak bym chciał ktoś mi tę rolę wymyślił i dał ty jesteś księgą tak samo jak ja będę cię czytał wieczorem co dnia poprzez granice przeniosę twą treść zawsze cię będę ze sobą już nieść ja w tobie ty we mnie zaklęci wzajemnie bez granic i miary dobrani do pary w lustrze cię widzę przed sobą co dzień za tobą chodzi z kolei mój cień jedna istota i taki sam plan komunikuję sam sobie twój stan ty jesteś księgą tak samo jak ja będę cię czytał wieczorem co dnia poprzez granice przeniosę twą treść zawsze cię będę ze sobą już nieść ja w tobie ty we mnie zaklęci wzajemnie bez granic i miary dobrani do pary ,,,Grzegorz Turnau
736,Bossanova sollanova, a ja jestem dzieckiem smutku płyną łzy i pomalutku zastygają w soli grudki takie grudki jakie smutki gdy za dużo smutków wszelkich lub gdy jeden za to wielki to tryskają łez fontanny i wnet stygną w kształt solanny do re mi fa sol solanna najsolenniej łez zachłanna sól w krąg sypie niby manna gdy się sączy nieustanna bossa nova solannowa solannowa bossa nova jestem w twoim oku solą samotnica tańczę solo każdy dotknąć mnie się lęka bo się rozsypuję w rękach czasem zaś jak lota żona stoję w deszczu zamyślona rozpuszczając się powoli ginę z braku parasoli łaknę łez nie słodkich dżdży słono płacę za te łzy więc we łzach kochany toń a ja chwycę twoją dłoń wtedy weźmie nas na hol nova bossa anna sol ,,,Grzegorz Turnau
